"Ranking","Team","Rating"
1,"Loras",0.62262729619823
2,"NE_Wesleyan",0.620540405665124
3,"Wartburg",0.575173220162827
4,"Buena_Vista",0.575008248579182
5,"Central_IA",0.531348518967607
6,"Simpson_IA",0.525302310427029
7,"Dubuque",0.45
8,"Coe",0.4
9,"Luther_IA",0.2
