"Ranking","Team","Rating"
1,"Villanova",3.39242457318279
2,"Michigan_St",3.25299613533289
3,"Duke",3.21056535241107
4,"Purdue",3.16251528104846
5,"Virginia",3.10949179210128
6,"Cincinnati",2.77910717531288
7,"Kansas",2.75621575958795
8,"North_Carolina",2.67211114968447
9,"Texas_Tech",2.64841056037659
10,"Gonzaga",2.64834077092253
11,"West_Virginia",2.61993958228333
12,"Auburn",2.45673571792111
13,"Ohio_St",2.44705646337371
14,"Xavier",2.44536959712658
15,"Michigan",2.33520555876027
16,"Tennessee",2.23971269539523
17,"TCU",2.22916875973167
18,"Butler",2.20596125123202
19,"Florida",2.18937824534564
20,"Wichita_St",2.18544182128184
21,"Kentucky",2.16159578167329
22,"Clemson",2.08432938513896
23,"Penn_St",2.0713222739658
24,"Texas_A&M",2.04684229272167
25,"Arizona",2.02776855039178
26,"Nevada",2.01419117374417
27,"Creighton",2.00544727105647
28,"St_Mary's_CA",1.99857367260755
29,"Florida_St",1.98513232026949
30,"Seton_Hall",1.96730796301111
31,"Arkansas",1.96353292707847
32,"Arizona_St",1.96191033329888
33,"Virginia_Tech",1.96155802597496
34,"Texas",1.95535746463602
35,"Oklahoma",1.95254732619466
36,"Baylor",1.9442308051645
37,"Louisville",1.94206032200055
38,"Houston",1.9296661610407
39,"Notre_Dame",1.90316763916444
40,"Alabama",1.88572688482799
41,"Maryland",1.86731509015267
42,"USC",1.85598291252802
43,"Kansas_St",1.83636672225084
44,"NC_State",1.80383754016607
45,"Missouri",1.79588331475282
46,"Syracuse",1.76716941117831
47,"Miami_FL",1.76170198694984
48,"Marquette",1.7413191596807
49,"Rhode_Island",1.73546595953341
50,"Oklahoma_St",1.72302261361794
51,"Nebraska",1.71799328836399
52,"Mississippi_St",1.70814254885243
53,"UCLA",1.69856853615539
54,"Oregon",1.67208739200709
55,"Providence",1.63987974859888
56,"Indiana",1.63116050518686
57,"WKU",1.60560603443768
58,"Georgia",1.58306119080828
59,"Boise_St",1.57788381371591
60,"SMU",1.5671001937584
61,"St_John's",1.5656512775107
62,"Wisconsin",1.55400648176821
63,"LSU",1.54896965123465
64,"Utah",1.52277964567515
65,"Boston_College",1.49331484683403
66,"South_Carolina",1.48126686985349
67,"BYU",1.47133970728816
68,"MTSU",1.46767688747945
69,"Vanderbilt",1.46088199327772
70,"Northwestern",1.45516207741065
71,"Wake_Forest",1.44923111289518
72,"Iowa_St",1.43893457221297
73,"Loyola-Chicago",1.42388431762467
74,"Davidson",1.41224894297221
75,"Stanford",1.40947562273334
76,"St_Bonaventure",1.3963370215631
77,"Illinois",1.3884455886761
78,"Mississippi",1.38298141208257
79,"San_Diego_St",1.37821287819128
80,"UNLV",1.37688821369833
81,"Fresno_St",1.37092893220749
82,"Old_Dominion",1.36365174265762
83,"Iowa",1.34134499271728
84,"Temple",1.33980272104042
85,"Minnesota",1.3380672032781
86,"Washington",1.33439950613628
87,"Belmont",1.32690074548851
88,"New_Mexico_St",1.32209177005221
89,"Oregon_St",1.31130132224984
90,"ULL",1.29409523163535
91,"Georgetown",1.28044489607515
92,"Georgia_Tech",1.27502802932654
93,"DePaul",1.2500210631092
94,"Vermont",1.23597648887001
95,"South_Dakota",1.21814103376227
96,"Buffalo",1.20377582664797
97,"Rutgers",1.19253482576304
98,"Colorado",1.18830066547592
99,"Murray_St",1.18077284090971
100,"UCF",1.16380106779832
101,"Wyoming",1.14060411109828
102,"San_Diego",1.12180674059145
103,"Bucknell",1.12019490439617
104,"S_Dakota_St",1.10979222057458
105,"UNC_Greensboro",1.10670163229609
106,"VA_Commonwealth",1.10494039364132
107,"N_Kentucky",1.09502612498114
108,"Missouri_St",1.09054384202346
109,"ETSU",1.08927232029439
110,"Tulsa",1.08718030039032
111,"Northern_Iowa",1.0787704283786
112,"San_Francisco",1.07713099461622
113,"New_Mexico",1.0750093515307
114,"Furman",1.06720272092624
115,"Montana",1.06033697118527
116,"Grand_Canyon",1.05904816664195
117,"Memphis",1.04634905582484
118,"UT_Arlington",1.04152087130797
119,"Northeastern",1.04024658133431
120,"Marshall",1.03380707555139
121,"St_Louis",1.02983950824604
122,"La_Salle",1.02548061358566
123,"Bradley",1.02358008913068
124,"UAB",1.02110026718612
125,"Georgia_St",1.00415067121226
126,"Utah_St",1.00298912595179
127,"Dayton",1.00263072082624
128,"Tulane",0.997686102799486
129,"Utah_Valley",0.994210916506588
130,"Rider",0.98062550739518
131,"FL_Gulf_Coast",0.974173992144031
132,"Jacksonville_St",0.969566927237156
133,"Canisius",0.967696088210772
134,"Indiana_St",0.965089253703509
135,"S_Illinois",0.963487695991439
136,"Iona",0.962265714331326
137,"Connecticut",0.961925002851979
138,"Col_Charleston",0.954493126953363
139,"Louisiana_Tech",0.949536709920293
140,"Illinois_St",0.94615556371953
141,"Evansville",0.939451239836293
142,"Toledo",0.935725552280336
143,"Albany_NY",0.935487606834773
144,"Towson",0.930553316560408
145,"Hofstra",0.929666833520689
146,"St_Joseph's_PA",0.921379354076928
147,"Pacific",0.919414121780165
148,"Drake",0.914947479615042
149,"UC_Irvine",0.910240296962866
150,"Washington_St",0.909055175861301
151,"N_Colorado",0.906203716298709
152,"Massachusetts",0.903951089813696
