"Ranking","Team","Rating"
86,"Nebraska",1.24764585687154
87,"NC State",1.24255903318347
88,"Richmond",1.22500923960824
89,"St Bonaventure",1.21935974978253
90,"Bucknell",1.2057866834768
91,"Colorado St",1.20493564990462
92,"Col Charleston",1.16801951666306
93,"Monmouth NJ",1.16370438580528
94,"UT Arlington",1.1502480341699
95,"Stanford",1.12895953362175
96,"G Washington",1.12883763680463
97,"Rutgers",1.12646470173398
98,"Boston College",1.12314035407888
99,"Akron",1.10076467642952
100,"George Mason",1.09706455456943
101,"Valparaiso",1.09410029205173
102,"Louisiana Tech",1.09312737835553
103,"Arizona St",1.07197911501821
104,"Boise St",1.06646347518322
105,"Fresno St",1.06033545814781
106,"Massachusetts",1.05819835351026
107,"Loyola-Chicago",1.05703795584073
108,"DePaul",1.05239504532072
109,"Oakland",1.05031165745874
110,"Princeton",1.03791637779277
111,"San Francisco",1.03713776377463
112,"Missouri",1.02775041879581
113,"New Mexico St",1.02738938549741
114,"Tulsa",1.02717189416574
115,"Missouri St",1.02223303879025
116,"Towson",1.01199345164229
117,"Old Dominion",1.01196730928881
118,"Santa Clara",1.00852798441439
119,"Ohio",1.00825705558057
120,"Iona",0.99758850486194
121,"New Mexico",0.989282591785514
122,"Kent",0.985041394935645
123,"Marshall",0.969448983190957
124,"La Salle",0.96097333722727
125,"FL Gulf Coast",0.957902907198892
126,"St Peter's",0.94374056279914
127,"Toledo",0.941557498464539
128,"Troy",0.939701287641949
129,"Furman",0.934598336461339
130,"Lehigh",0.93324667043638
131,"Utah St",0.932569721287597
132,"East Carolina",0.919180505131019
133,"Belmont",0.913604348040377
134,"Arkansas St",0.913047528954794
135,"Wyoming",0.907065353959792
136,"Rice",0.906614760365171
137,"Albany NY",0.900319578310744
138,"S Illinois",0.896529830887885
139,"Evansville",0.892890422367477
140,"UC Irvine",0.889769565444104
141,"Elon",0.883023480045602
142,"UNC Greensboro",0.882021919040732
143,"Winthrop",0.881883168306549
144,"CS Bakersfield",0.881566110344764
145,"LSU",0.878672075811763
146,"Washington",0.878625050935662
147,"Northeastern",0.876131337720668
148,"Georgia St",0.873719001636931
149,"St Joseph's PA",0.868036738956945
150,"Chattanooga",0.859135437275537
151,"UNC Asheville",0.859131795567525
152,"W Michigan",0.854653559685823
153,"UAB",0.852857052367602
154,"N Kentucky",0.848039075404798
155,"Buffalo",0.847897650708097
156,"Samford",0.847814498574685
157,"Siena",0.846493155574016
158,"Ball St",0.836087672518244
159,"Indiana St",0.830948248453954
160,"Washington St",0.825577447010004
161,"ULL",0.823032867764309
162,"Harvard",0.822587114306137
163,"Wofford",0.821442834275646
164,"IPFW",0.817301942943781
165,"Northern Iowa",0.811642685447328
166,"Canisius",0.811272540010735
167,"Grand Canyon",0.808983641519229
168,"William & Mary",0.808839778513203
169,"Fordham",0.804150798665826
170,"South Dakota",0.801928266974473
171,"Hofstra",0.794628293421598
172,"Wright St",0.784952826401426
173,"Yale",0.777683634764635
174,"Duquesne",0.774331635756655
175,"Lipscomb",0.77028916857723
176,"Montana",0.769717829342036
177,"Mercer",0.767111795417667
178,"Texas St",0.764529328654656
179,"Loy Marymount",0.762335065358428
180,"E Michigan",0.762296400114515
181,"UTEP",0.75941763566659
182,"Penn",0.757713003473586
183,"Boston Univ",0.753002200646127
184,"NE Omaha",0.751218864409766
185,"S Dakota St",0.750996361571147
186,"Jacksonville St",0.74684547152782
187,"Tennessee St",0.744263343397338
188,"Mt St Mary's",0.742990443764809
189,"Bradley",0.732244364990727
190,"WI Green Bay",0.73211044778324
191,"Tulane",0.728184381907484
192,"Murray St",0.728068275144645
193,"Weber St",0.727399970576771
194,"Ga Southern",0.726683439667743
195,"Air Force",0.723449920120443
196,"NC Central",0.722378589149333
197,"E Washington",0.715761311338703
198,"Utah Valley",0.714620475700423
199,"Pacific",0.709883544333835
200,"Gardner Webb",0.708416488000862
201,"Rider",0.704763638209543
202,"N Dakota St",0.703544134736084
203,"James Madison",0.701329827470753
204,"UNLV",0.699604733878908
205,"Coastal Car",0.699390508145794
206,"Denver",0.694708626480689
207,"Oregon St",0.69274951091091
208,"North Dakota",0.692315190644232
209,"Stony Brook",0.687259243406738
210,"Navy",0.686585151890933
211,"N Illinois",0.681933054104566
212,"St Louis",0.676949414104618
213,"IUPUI",0.676539426125159
214,"San Jose St",0.670902305193859
215,"WI Milwaukee",0.663431990884619
216,"UC Davis",0.660100049854995
217,"WKU",0.65936168810532
218,"Portland",0.655964545647091
219,"TN Martin",0.653746810684759
220,"Holy Cross",0.653591186945137
221,"New Hampshire",0.651259471656356
222,"Drake",0.646269601926947
223,"UMBC",0.644204571600756
224,"Army",0.640971486553503
225,"Fairfield",0.635359302354959
226,"IL Chicago",0.633467650729613
227,"Oral Roberts",0.632053699183148
228,"SE Missouri St",0.628862211024488
229,"Morehead St",0.627723118256556
230,"Ark Little Rock",0.624370195300245
231,"C Michigan",0.624098069777743
232,"TX Southern",0.620738596418005
233,"Bowling Green",0.618652338497018
234,"Niagara",0.615209959248039
235,"UT San Antonio",0.613376779473337
236,"Long Beach St",0.609000211506909
237,"San Diego",0.607461942988866
238,"Montana St",0.606605953492424
239,"Drexel",0.605389406564371
240,"Charlotte",0.605077389191899
241,"South Alabama",0.603168306637001
242,"South Florida",0.60074343289972
243,"Tennessee Tech",0.600457825068232
244,"Long Island",0.600304047622063
245,"Cleveland St",0.598790953769623
246,"Hawaii",0.59354181711499
247,"Missouri KC",0.580771102301945
248,"Idaho",0.580672175023862
249,"Robert Morris",0.578082718690986
250,"SF Austin",0.576997651854448
251,"E Illinois",0.576138521078137
252,"Loyola MD",0.574468273104037
253,"ULM",0.574080645318324
254,"Colgate",0.567534642184488
255,"Wagner",0.567099481141056
256,"North Florida",0.566747115270522
257,"Liberty",0.564224724954312
258,"TAM C. Christi",0.563288183990043
259,"St Francis PA",0.563264723516622
260,"Youngstown St",0.56200889200812
261,"Florida Intl",0.561783880504925
262,"Miami OH",0.561669594095313
263,"Kennesaw",0.554519650126317
264,"New Orleans",0.554351379511522
265,"Columbia",0.551016181842418
266,"Quinnipiac",0.547592218177422
267,"Delaware",0.542252805399115
268,"SE Louisiana",0.541884802828307
269,"Manhattan",0.541074043635935
270,"Portland St",0.540489608576625
271,"SC Upstate",0.532700850099928
272,"Sam Houston St",0.531268407889424
273,"CS Fullerton",0.530468759151926
274,"FL Atlantic",0.529560805501991
275,"NJIT",0.527092126562354
276,"E Kentucky",0.524925508197103
277,"Lamar",0.521219444480055
278,"Appalachian St",0.504045567443813
279,"Sacred Heart",0.503039335184595
280,"Bryant",0.502586223282102
281,"Cornell",0.500962827170818
282,"CS Northridge",0.499864462622821
283,"F Dickinson",0.498195119036713
284,"MA Lowell",0.496201737329794
285,"Brown",0.492777582346208
286,"Detroit",0.487794643674747
287,"American Univ",0.485915785531087
288,"Pepperdine",0.485546737125265
289,"Houston Bap",0.484982039036424
290,"High Point",0.483364686118346
291,"Campbell",0.471126198148552
292,"Jacksonville",0.463762047949206
293,"Seattle",0.456942139224386
294,"Cal Poly SLO",0.455613639686905
295,"Marist",0.454011851172145
296,"N Colorado",0.452421888365401
297,"North Texas",0.451719728631664
298,"CS Sacramento",0.450681743282244
299,"Radford",0.444468879358375
300,"Dartmouth",0.435803833783022
301,"Cent Arkansas",0.434595466977122
302,"Citadel",0.43064621691439
303,"MD E Shore",0.429696567037649
304,"Norfolk St",0.42611593782586
305,"Austin Peay",0.425497265660715
306,"UTRGV",0.424790166959648
307,"Northern Arizona",0.41979039698723
308,"Binghamton",0.419135496957856
309,"Edwardsville",0.414698070732822
310,"Charleston So",0.409830596279471
311,"Hartford",0.408789269507649
312,"W Illinois",0.407614547451038
313,"Southern Univ",0.406746430374583
314,"Southern Miss",0.406441002838324
315,"UC Riverside",0.39963831708577
316,"Hampton",0.394478816776733
317,"Southern Utah",0.390901124952104
318,"Alcorn St",0.390542768721887
319,"VMI",0.387771499568509
320,"Stetson",0.384724506856641
321,"Incarnate Word",0.377308652278808
322,"Howard",0.376829947351424
323,"Abilene Chr",0.37245083385611
324,"Santa Barbara",0.367704001317964
325,"Prairie View",0.367135885067405
326,"Maine",0.367088386983342
327,"Jackson St",0.360832636049577
328,"Northwestern LA",0.359223716291071
329,"Idaho St",0.357404677333133
330,"Lafayette",0.356718262120292
331,"Chicago St",0.356535448291705
332,"W Carolina",0.352460602509163
333,"Morgan St",0.340000086347414
334,"Delaware St",0.336964758149233
335,"Nicholls St",0.333942327164496
336,"Central Conn",0.322875677909004
337,"Grambling",0.310146926323263
338,"St Francis NY",0.301321408010968
339,"McNeese St",0.297767526879532
340,"Bethune-Cookman",0.292771917368712
341,"Savannah St",0.290445001215247
342,"Alabama St",0.2792246487301
343,"NC A&T",0.277876267571366
344,"S Carolina St",0.274898990477638
345,"MS Valley St",0.266024202039449
346,"Florida A&M",0.25510337635834
347,"Longwood",0.249715360650743
348,"Coppin St",0.235857440145406
349,"Ark Pine Bluff",0.227427503075034
350,"Presbyterian",0.208816568881509
351,"Alabama A&M",0.185871414439425
352,"Alliant Intl",0
353,"Armstrong St",0
354,"Augusta",0
355,"Birmingham So",0
356,"Brooklyn",0
357,"Centenary",0
358,"Hardin-Simmons",0
359,"Morris Brown",0
360,"NE Illinois",0
361,"Okla City",0
362,"Utica",0
363,"W Salem St",0
364,"W Texas A&M",0
