"Ranking","Team","Rating"
101,"ETSU",1.13482216282457
102,"N_Kentucky",1.13452582533987
103,"Missouri_St",1.1180339813462
104,"Wyoming",1.10588433043072
105,"VA_Commonwealth",1.10208229080126
106,"UAB",1.0986992677969
107,"Bucknell",1.09723605423919
108,"New_Mexico",1.0878853437795
109,"Tulsa",1.08539903994473
110,"UNC_Greensboro",1.07864128901292
111,"San_Diego",1.07585700171554
112,"S_Dakota_St",1.07295453821456
113,"San_Francisco",1.06633557581397
114,"Montana",1.05551016565237
115,"Utah_St",1.05282010407747
116,"Rider",1.0406139335894
117,"Furman",1.03676546209305
118,"Northern_Iowa",1.03580824778792
119,"S_Illinois",1.03168828749819
120,"Grand_Canyon",1.03081512300933
121,"St_Louis",1.02648505020239
122,"Memphis",1.02624986236707
123,"Dayton",1.02349714566157
124,"Bradley",1.00552924468597
125,"Northeastern",1.00393647845004
126,"Connecticut",1.00068382408258
127,"Marshall",0.999803057739106
128,"Canisius",0.999347222956841
129,"La_Salle",0.990606211910464
130,"UT_Arlington",0.989468676376371
131,"FL_Gulf_Coast",0.989037074992997
132,"Iona",0.982107874927196
133,"Louisiana_Tech",0.977055350549973
134,"Georgia_St",0.975962107812578
135,"Albany_NY",0.972996263585177
136,"Tulane",0.963071241405315
137,"Col_Charleston",0.951377874016652
138,"Utah_Valley",0.94982401101424
139,"Indiana_St",0.94229460968097
140,"Towson",0.940721338193201
141,"Pacific",0.930034906650819
142,"Drake",0.925536552792881
143,"Toledo",0.925225555347609
144,"St_Joseph's_PA",0.924424249512042
145,"Jacksonville_St",0.922840587604748
146,"N_Colorado",0.922556947361112
147,"UC_Santa_Barbara",0.92121957947164
148,"Illinois_St",0.918934531050666
149,"Wright_St",0.915796413732176
150,"Massachusetts",0.902738629625025
151,"Hofstra",0.902496138964018
152,"Evansville",0.890238244500541
153,"Washington_St",0.890081394383474
154,"Mercer",0.887664830717198
155,"UC_Davis",0.881577492547933
156,"Duquesne",0.880829080067241
157,"Oakland",0.878867823675063
158,"Idaho",0.877047190284935
159,"Valparaiso",0.876879978494897
160,"Portland_St",0.872128691925271
161,"Penn",0.861876640500436
162,"Richmond",0.859552546996785
163,"UC_Irvine",0.855381645339517
164,"Ga_Southern",0.852103609173462
165,"G_Washington",0.851986504158598
166,"Monmouth_NJ",0.843674438904004
167,"Ball_St",0.83520066400048
168,"IPFW",0.833469800963295
169,"Pittsburgh",0.822922933640897
170,"North_Texas",0.821492776544409
171,"E_Washington",0.819799636878273
172,"Weber_St",0.819081488405135
173,"SF_Austin",0.818075064923828
174,"George_Mason",0.806699002242356
175,"California",0.795252889793668
176,"Liberty",0.792601910018163
177,"Wofford",0.791643506077244
178,"Colorado_St",0.789551152010758
179,"Winthrop",0.784668260570674
180,"Niagara",0.777550016744262
181,"Seattle",0.775100215640458
182,"Radford",0.774724295799093
183,"Troy",0.768328223950853
184,"Manhattan",0.76364069036671
185,"W_Michigan",0.756831684176995
186,"UT_San_Antonio",0.756389650518701
187,"Harvard",0.749574830566561
188,"Coastal_Car",0.74526216695446
189,"N_Dakota_St",0.742452325831614
190,"William_&_Mary",0.739021240115084
191,"James_Madison",0.738937961269873
192,"WI_Milwaukee",0.732979648222664
193,"UNC_Asheville",0.723418085566988
194,"Lipscomb",0.719742243674289
195,"C_Michigan",0.719407082487931
196,"Stony_Brook",0.718809514875626
197,"Ohio",0.717666454701016
198,"Princeton",0.716757109448942
199,"Wagner",0.713658518728926
200,"Kent",0.707936415596544
201,"Appalachian_St",0.704493971284524
202,"Drexel",0.703838072425565
203,"Hawaii",0.692827369141213
204,"Miami_OH",0.688843551892924
205,"Texas_St",0.688216098903146
206,"Loy_Marymount",0.686684010749106
207,"Colgate",0.683746943679565
208,"Austin_Peay",0.680081657237869
209,"Robert_Morris",0.678970863692545
210,"IL_Chicago",0.67724770171587
211,"Hartford",0.674370429665698
212,"Florida_Intl",0.673499219608941
213,"South_Alabama",0.668807718158009
214,"Cent_Arkansas",0.667716809592079
215,"Fordham",0.665678899342082
216,"Fairfield",0.660807170779727
217,"Navy",0.660236149304398
218,"Long_Beach_St",0.658114199415889
219,"E_Michigan",0.657595555951395
220,"Elon",0.656186194915707
221,"Yale",0.654243395929682
222,"CS_Fullerton",0.654003093060164
223,"Tennessee_St",0.653410078079585
224,"St_Peter's",0.651488142556664
225,"Delaware",0.650894354142564
226,"Southern_Miss",0.648017115150662
227,"Lamar",0.647659821597017
228,"Portland",0.642889574181326
229,"UMBC",0.64197471342541
230,"Campbell",0.639392272297396
231,"Tennessee_Tech",0.630539819244139
232,"UTRGV",0.629196574107629
233,"N_Illinois",0.626847137074509
234,"New_Hampshire",0.624928294435819
235,"Lehigh",0.62272609772918
236,"Columbia",0.618430193005559
237,"Bowling_Green",0.616686368671538
238,"Pepperdine",0.616511055683671
239,"UNC_Wilmington",0.61445527905139
240,"Denver",0.613060141209349
241,"UTEP",0.61258590353338
242,"Santa_Clara",0.608838751703771
243,"Quinnipiac",0.608206239363928
244,"Nicholls_St",0.606149303063138
245,"SE_Missouri_St",0.600137901936798
246,"St_Francis_PA",0.600061047007247
247,"High_Point",0.597649505726955
248,"Sam_Houston_St",0.593677475994074
249,"Siena",0.58963184332138
250,"Oral_Roberts",0.588601458975582
251,"NJIT",0.586139829716767
252,"Air_Force",0.585711980426859
253,"Montana_St",0.585282712127007
254,"South_Florida",0.579588070932205
255,"East_Carolina",0.575410775748503
256,"TX_Southern",0.572602460673415
257,"Boston_Univ",0.568500826481108
258,"Long_Island",0.568465912679632
259,"SE_Louisiana",0.56701035277036
260,"Army",0.566764007262307
261,"ULM",0.566249970807571
262,"Marist",0.553544869742548
263,"Akron",0.550272622064242
264,"FL_Atlantic",0.545180650110905
265,"WI_Green_Bay",0.545065418000723
266,"Binghamton",0.544884330569541
267,"Prairie_View",0.544837587935856
268,"TN_Martin",0.543026509382161
269,"Idaho_St",0.542777547593151
270,"CS_Bakersfield",0.540589782894789
271,"CS_Sacramento",0.539516958862805
272,"Lafayette",0.539232028896624
273,"Arkansas_St",0.538518458713226
274,"Rice",0.536247319889576
275,"Mt_St_Mary's",0.534180888103736
276,"Central_Conn",0.533876770323824
277,"E_Illinois",0.533701444665902
278,"Holy_Cross",0.533096927615428
279,"North_Dakota",0.53193283206266
280,"Brown",0.525590685694505
281,"NE_Omaha",0.524320245419774
282,"New_Orleans",0.521499369494527
283,"Chattanooga",0.519554542400511
284,"Sacred_Heart",0.517865741318011
285,"Cleveland_St",0.514119788959075
286,"Hampton",0.512380214872205
287,"San_Jose_St",0.510738644612174
288,"Charlotte",0.507323720346418
289,"Kennesaw",0.506307604529749
290,"Charleston_So",0.505123614835163
291,"Abilene_Chr",0.504774014798903
292,"NC_A&T",0.502367399092399
293,"E_Kentucky",0.502102599241231
294,"Cal_Poly",0.499247107667133
295,"MA_Lowell",0.496982906372062
296,"Ark_Little_Rock",0.493452016312478
297,"St_Francis_NY",0.490547036370994
298,"UC_Riverside",0.488816454586478
299,"Dartmouth",0.48666685964662
300,"Missouri_KC",0.483223819799816
301,"IUPUI",0.482415060125516
302,"Samford",0.481497270253255
303,"Gardner_Webb",0.480859021827047
304,"Stetson",0.478041422983439
305,"Detroit",0.476239786660674
306,"Southern_Utah",0.475951116797406
307,"F_Dickinson",0.471929602520138
308,"Cornell",0.467805824702201
309,"Grambling",0.466721456556728
310,"SIUE",0.464988595410096
311,"Presbyterian",0.459878624945925
312,"North_Florida",0.458757830482249
313,"Youngstown_St",0.45270495618044
314,"Morehead_St",0.452323195703753
315,"Loyola_MD",0.444074407368408
316,"W_Carolina",0.436313461339434
317,"Southern_Univ",0.427739357694602
318,"NC_Central",0.42733228895305
319,"Bethune-Cookman",0.426100925851756
320,"CS_Northridge",0.42353385234602
321,"Norfolk_St",0.413227669031081
322,"Ark_Pine_Bluff",0.408833659974929
323,"Jacksonville",0.408076892849409
324,"Maine",0.400045618443586
325,"American_Univ",0.394243117997861
326,"W_Illinois",0.38426685259175
327,"TAM_C._Christi",0.382501653772322
328,"Citadel",0.378565173004462
329,"Howard",0.376804270470057
330,"McNeese_St",0.363698145137442
331,"Morgan_St",0.363086021549805
332,"Bryant",0.362785044881712
333,"SC_Upstate",0.355467616689332
334,"Northern_Arizona",0.354243304729984
335,"VMI",0.346975848946911
336,"Jackson_St",0.340526409243263
337,"Houston_Bap",0.338135778091237
338,"Florida_A&M",0.324867180327109
339,"Longwood",0.3239907400924
340,"Savannah_St",0.321430016358128
341,"Alabama_St",0.310402105516203
342,"Coppin_St",0.29690092630169
343,"MS_Valley_St",0.296257575385543
344,"Alcorn_St",0.280306109073864
345,"S_Carolina_St",0.263022787461224
346,"Incarnate_Word",0.256564993272963
347,"Delaware_St",0.247371154993993
348,"Alabama_A&M",0.231364176923976
349,"Chicago_St",0.225616316742612
350,"MD_E_Shore",0.219809655747213
351,"Northwestern_LA",0.202631164556204
