"Ranking","Team","Rating"
1,"NE_Wesleyan",4.60282015133989
2,"Loras",3.36585152785811
3,"Wartburg",2.95117902930403
4,"Buena_Vista",2.15532521206863
5,"Central_IA",1.45358287545787
6,"Simpson_IA",-0.0287587960285329
7,"Dubuque",-1.61111111111111
8,"Coe",-2.16666666666667
9,"Luther_IA",-10.7222222222222
